def_rank,def_tier,team,def_avg_xPts,def_med_xPts,avg_GA/match,med_GA/match,def_avg_potential,def_med_potential,defAdv_nxtGWs
1,1,ARS,22.866036653891364,19.659985337251282,0.9375,1.0,1.6638879584754953,3.190697561377377,9
9,5,NEW,15.273834055452943,12.222291236000336,1.3125,1.0,0.2711209759348469,0.2586919724000311,4
12,6,FUL,12.200023992234069,11.388854381999831,1.375,1.0,-0.21330984505131567,-0.06985629547703613,4
11,6,CHE,13.99397267559399,11.444582472000672,1.1875,1.0,0.20374546017503703,-0.04788778358102649,3
2,1,CRY,20.56563012295357,19.0591722753757,1.3125,1.5,1.0094002583020405,2.953851674551426,2
10,5,AVL,13.039488170640585,11.68753882025019,1.5625,1.5,-0.26296736454926967,0.04788778358102649,2
8,4,WHU,14.914996334312821,12.597368876500715,1.8125,1.0,-0.2236738023968491,0.4065509355821576,1
7,4,BOU,15.181942019016036,12.9029416855008,1.3125,1.0,0.25830075651162787,0.5270104720475116,0
16,8,BHA,11.622339220468474,10.309016994374947,1.5625,1.5,-0.46067938832891897,-0.4955378592259823,0
3,2,EVE,22.42460713027174,18.63399866593905,1.4,1.0,1.1909253666779231,2.7862444320116535,-1
4,2,LIV,18.9030696440825,15.23606797749979,0.8666666666666667,1.0,1.1740025324937666,1.4467497399968645,-1
5,3,TOT,17.29782339190664,13.66687370800101,1.1875,1.0,0.6646786678737301,0.8281593132139865,-1
6,3,NFO,17.62492235949962,13.607701432625305,1.1875,1.0,0.7103135313459421,0.8048330726143312,-1
14,7,BRE,11.8789523490471,11.222291236000336,1.875,2.0,-0.7028357293120122,-0.13551697852738587,-1
15,8,MCI,12.973427524515152,10.694427190999916,1.4375,1.5,-0.16100076598693516,-0.34360570993909917,-2
20,10,LEI,7.7013155617496425,6.156230589874905,2.125,2.0,-1.5080402266963577,-2.1326034311714173,-2
19,10,WOL,7.435230923390143,6.7013155617496425,2.5,2.0,-1.8787116785173168,-1.917726056241476,-3
13,7,MUN,15.70562079346822,11.30212862362522,1.1875,1.0,0.4425442211259881,-0.10404436570585665,-4
17,9,IPS,10.269528823734362,9.767376207875074,1.75,1.0,-0.8161897561668194,-0.7090575054522783,-4
18,9,SOU,9.5485291572496,9.239512162874654,2.25,2.5,-1.3615111719044228,-0.9171462368639915,-5
