home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
1,-6,-5,LEI,MCI,5,-1,6
-1,3,4,CRY,SOU,-4,1,-3
-8,5,-5,EVE,NFO,5,8,-5
-1,2,1,FUL,BOU,-1,1,-2
9,-1,1,TOT,WOL,-1,-9,1
-7,-4,-5,WHU,LIV,5,7,4
0,-6,0,AVL,BHA,0,0,6
-2,-4,-8,IPS,CHE,8,2,4
-4,0,-2,MUN,NEW,2,4,0
-5,-7,-7,BRE,ARS,7,5,7
