id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fixtures_played,fixtures_not_played,std_form,form,MeanAbsDev(form),med_form,MedAbsDev(form),std_pts/fixture,avg_pts/fixture,MeanAbsDev(pts/fixture),med_pts/fixture,MedAbsDev(pts/fixture),std_pts/fixture_played,avg_pts/fixture_played,MeanAbsDev(pts/fixture_played),med_pts/fixture_played,MedAbsDev(pts/fixture_played),xPts,fplAdv_nxtGWs,^fplAdv*xPts,defAdv_nxtGWs,^defAdv*xPts,attAdv_nxtGWs,^attAdv*xPts,xPts(avgAdv),#OfMatches_nxtGWs,gw9Pts,gw10Pts,gw11Pts,gw12Pts,gw13Pts,tot_aPts,tot_aPts-xPts(avgAdv),nxtGWsPtsTrend
389,Joshua,Zirkzee,FWD,MUN,~,"Zirkzee (FWD, ~)",17,8,0,0.0,1.0,0.0,1.0,0.0,2.2603926650031405,2.125,1.46875,1.0,0.0,2.2603926650031405,2.125,1.46875,1.0,0.0,1.42971176266,-6,4.27050983125,0,0.0,-7,4.27050983125,4.27050983125,5,4,1,1,1,13,20,15.72949016875,6↑
378,Kobbie,Mainoo,MID,MUN,2↓,"Mainoo (MID, 2↓)",13,7,1,0.816496580927726,1.0,0.6666666666666666,1.0,1.0,0.9921567416492216,1.625,0.875,1.5,0.5,0.8329931278350429,1.8571428571428568,0.7346938775510203,2.0,1.0,1.23872875703,-6,6.35713206896,0,0.0,-7,6.34902662264,6.3530793458,5,0,0,0,0,2,2,-4.3530793458,4↓
594,Noussair,Mazraoui,DEF,MUN,1↓,"Mazraoui (DEF, 1↓)",27,8,0,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,2.8256636388643286,3.375,2.625,2.5,2.0,2.8256636388643286,3.375,2.625,2.5,2.0,1.70115794714,-6,10.48174386645,19,11.29228849841,0,0.0,10.88701618243,5,2,2,8,2,1,15,4.112983817570001,3↑
380,Lisandro,Martínez,DEF,MUN,~,"Martinez (DEF, ~)",21,7,1,0.9428090415820634,0.6666666666666666,0.888888888888889,0.0,0.0,2.7357585785299112,2.625,2.53125,1.5,1.5,2.7255405754769875,3.0,2.571428571428572,2.0,2.0,1.4146834387,-6,6.25986671312,19,6.86777518709,0,0.0,6.56382095011,5,1,1,6,0,5,13,6.43617904989,4↑
652,Manuel,Ugarte,MID,MUN,~,"Ugarte (MID, ~)",4,4,4,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.60300566479,-6,2.08662223771,0,0.0,-7,2.07851679139,2.08256951455,5,0,1,3,1,1,6,3.91743048545,3↑
364,Amad,Diallo,MID,MUN,1↓,"Amad (MID, 1↓)",20,6,2,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,2.29128784747792,2.5,2.0,2.0,1.5,2.0548046676563256,3.333333333333333,1.777777777777778,3.0,2.0,1.16092635771,-6,8.39512162875,0,0.0,-7,8.37080528979,8.38296345927,5,1,0,6,8,11,26,17.61703654073,6↑
365,Antony Matheus,dos Santos,MID,MUN,~,"Antony (MID, ~)",2,2,6,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,0.4330127018922193,0.25,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3015028324,-6,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
376,Victor,Lindelöf,DEF,MUN,~,"Lindelof (DEF, ~)",1,2,6,0.4714045207910317,0.3333333333333333,0.4444444444444445,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.25375708099,-6,0.0,19,0.0,0,0.0,0.0,5,1,1,0,0,0,2,2.0,2↑
377,Harry,Maguire,DEF,MUN,~,"Maguire (DEF, ~)",8,5,3,0.0,0.0,0.0,0.0,0.0,1.6583123951777,1.0,1.25,0.0,0.0,1.8547236990991407,1.6,1.52,1.0,1.0,0.38196601125,-6,0.0,19,0.0,0,0.0,0.0,5,0,0,0,0,1,1,1.0,~
382,Mason,Mount,MID,MUN,~,"Mount (MID, ~)",3,3,5,0.0,0.0,0.0,0.0,0.0,0.6959705453537527,0.375,0.5625,0.0,0.0,0.816496580927726,1.0,0.6666666666666666,1.0,1.0,0.14323725422,-6,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,1,1,2,2.0,2↑
381,Scott,McTominay,MID,MUN,~,"McTominay (MID, ~)",2,2,6,0.0,0.0,0.0,0.0,0.0,0.4330127018922193,0.25,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09549150281,-6,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
613,Toby,Collyer,MID,MUN,~,"Collyer (MID, ~)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,-6,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
367,Altay,Bayindir,GKP,MUN,~,"Bayindir (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,19,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
373,Hannibal,Mejbri,MID,MUN,~,"Hannibal (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
374,Tom,Heaton,GKP,MUN,~,"Heaton (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,19,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
379,Tyrell,Malacia,DEF,MUN,~,"Malacia (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,19,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
384,Facundo,Pellistri Rebollo,MID,MUN,~,"Pellistri (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
387,Luke,Shaw,DEF,MUN,~,"Shaw (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,19,0.0,0,0.0,0.0,5,0,0,0,1,1,2,2.0,2↑
572,Leny,Yoro,DEF,MUN,~,"Yoro (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,19,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
648,Ethan,Wheatley,FWD,MUN,~,"Wheatley (FWD, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
667,Jack,Fletcher,MID,MUN,?,"Fletcher (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
413,Nick,Pope,GKP,NEW,~,"Pope (GKP, ~)",34,8,0,1.4142135623730951,4.0,1.3333333333333333,3.0,0.0,2.0463381929681126,4.25,1.625,3.0,0.0,2.0463381929681126,4.25,1.625,3.0,0.0,4.09549150281,-7,12.81152949375,18,12.81152949375,0,0.0,12.81152949375,5,2,5,2,2,2,13,0.18847050625000072,~
398,Anthony,Gordon,MID,NEW,2↓,"Gordon (MID, 2↓)",31,8,0,3.559026084010437,4.0,3.333333333333333,2.0,1.0,3.295356581616017,3.875,2.8125,2.0,0.5,3.295356581616017,3.875,2.8125,2.0,0.5,3.95225424859,-7,8.48428153826,0,0.0,-12,8.44375430666,8.46401792246,5,0,6,2,2,5,15,6.53598207754,4↑
395,Dan,Burn,DEF,NEW,2↓,"Burn (DEF, 2↓)",19,8,0,3.091206165165235,3.6666666666666665,2.888888888888889,2.0,1.0,2.54644359843292,2.375,2.0625,1.0,0.5,2.54644359843292,2.375,2.0625,1.0,0.5,3.17329390214,-7,4.21377170701,18,4.41640786501,0,0.0,4.31508978601,5,1,6,1,0,4,12,7.68491021399,5↑
418,Kieran,Trippier,DEF,NEW,3↓,"Trippier (DEF, 3↓)",13,5,3,3.39934634239519,3.333333333333333,3.111111111111111,2.0,2.0,2.496873044429772,1.625,1.6875,1.0,1.0,2.727636339397171,2.6,2.16,1.0,0.0,2.68080806411,-7,4.15703358277,18,4.56230589875,0,0.0,4.35966974076,5,0,0,0,1,0,1,-3.3596697407600002,3↓
399,Lewis,Hall,DEF,NEW,1↓,"Hall (DEF, 1↓)",18,8,0,1.699673171197595,2.6666666666666665,1.5555555555555554,2.0,1.0,1.6393596310755,2.25,1.375,1.5,0.5,1.6393596310755,2.25,1.375,1.5,0.5,2.50751416198,-7,6.34902662264,18,6.55166278062,0,0.0,6.45034470163,5,4,8,2,1,2,17,10.54965529837,5↑
415,Fabian,Schär,DEF,NEW,~,"Schär (DEF, ~)",15,6,2,1.699673171197595,2.6666666666666665,1.5555555555555554,2.0,1.0,2.9764702249476644,1.875,2.34375,1.0,1.0,3.2015621187164243,2.5,2.6666666666666665,1.5,2.0,2.36427690776,-7,4.15703358277,18,4.56230589875,0,0.0,4.35966974076,5,0,5,2,1,2,10,5.64033025924,4↑
402,Jacob,Murphy,MID,NEW,1↓,"J.Murphy (MID, 1↓)",18,8,0,0.4714045207910317,2.333333333333333,0.4444444444444445,2.0,0.0,1.1989578808281798,2.25,1.0625,2.0,1.0,1.1989578808281798,2.25,1.0625,2.0,1.0,2.3015028324,-7,8.42754341402,0,0.0,-12,8.34648895083,8.38701618242,5,1,0,0,1,0,2,-6.38701618242,4↓
392,Harvey,Barnes,MID,NEW,3↓,"Barnes (MID, 3↓)",39,8,0,0.816496580927726,2.0,0.6666666666666666,2.0,1.0,3.443744328488977,4.875,3.125,4.0,3.0,3.443744328488977,4.875,3.125,4.0,3.0,3.09815228234,-7,16.74161057958,0,0.0,-12,16.49844719,16.62002888479,5,2,1,7,1,2,13,-3.620028884789999,3↓
394,Bruno,Guimarães Rodriguez Moura,MID,NEW,~,"Bruno G. (MID, ~)",21,8,0,0.816496580927726,2.0,0.6666666666666666,2.0,1.0,1.79843682124227,2.625,1.28125,2.0,1.0,1.79843682124227,2.625,1.28125,2.0,1.0,2.23872875703,-7,8.42754341402,0,0.0,-12,8.34648895083,8.38701618242,5,2,3,2,2,2,11,2.61298381758,2↑
403,Joelinton Cássio,Apolinário de Lira,MID,NEW,~,"Joelinton (MID, ~)",21,8,0,0.816496580927726,2.0,0.6666666666666666,2.0,1.0,3.276335605520289,2.625,2.1875,1.5,0.5,3.276335605520289,2.625,2.1875,1.5,0.5,2.23872875703,-7,6.34902662264,0,0.0,-12,6.30849939104,6.32876300684,5,2,3,10,2,2,19,12.67123699316,6↑
417,Sandro,Tonali,MID,NEW,~,"Tonali (MID, ~)",9,6,2,0.816496580927726,2.0,0.6666666666666666,2.0,1.0,0.927024810886958,1.125,0.6875,1.0,0.5,0.7637626158259734,1.5,0.6666666666666666,1.0,0.0,1.66577974016,-7,4.21377170701,0,0.0,-12,4.17324447541,4.19350809121,5,1,0,4,1,2,8,3.80649190879,3↑
409,Tino,Livramento,DEF,NEW,~,"Livramento (DEF, ~)",17,8,0,0.4714045207910317,1.3333333333333333,0.4444444444444444,1.0,0.0,1.899835519196333,2.125,1.21875,1.5,0.5,1.899835519196333,2.125,1.21875,1.5,0.5,1.63572309224,-7,6.34902662264,18,6.55166278062,0,0.0,6.45034470163,5,1,7,2,1,2,13,6.54965529837,4↑
410,Sean,Longstaff,MID,NEW,~,"Longstaff (MID, ~)",10,7,1,0.0,1.0,0.0,1.0,0.0,0.82915619758885,1.25,0.625,1.0,0.0,0.7284313590846835,1.4285714285714286,0.6122448979591838,1.0,0.0,1.09549150281,-7,4.27050983125,0,0.0,-12,4.27050983125,4.27050983125,5,0,3,5,1,1,10,5.72949016875,4↑
420,Joe,Willock,MID,NEW,~,"Willock (MID, ~)",9,6,2,0.0,1.0,0.0,1.0,0.0,1.165922381636102,1.125,0.71875,1.0,0.0,1.118033988749895,1.5,0.8333333333333334,1.0,0.0,1.04774575141,-7,4.27050983125,0,0.0,-12,4.27050983125,4.27050983125,5,1,2,2,1,2,8,3.72949016875,3↑
401,Alexander,Isak,FWD,NEW,1↑,"Isak (FWD, 1↑)",21,6,2,0.9428090415820634,0.6666666666666666,0.888888888888889,0.0,0.0,2.8256636388643286,2.625,2.1875,2.0,1.5,2.753785273643051,3.5,2.333333333333333,2.0,0.5,1.4146834387,-7,8.37080528979,0,0.0,-12,8.24922359499,8.31001444239,5,6,9,11,2,1,29,20.68998555761,7↑
391,Miguel,Almirón Rejala,MID,NEW,~,"Almirón (MID, ~)",4,4,4,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.60300566479,-7,2.07851679139,0,0.0,-12,2.03798955979,2.05825317559,5,2,0,0,0,0,2,-0.058253175589999984,~
590,William,Osula,FWD,NEW,~,"Osula (FWD, ~)",2,2,6,0.4714045207910317,0.3333333333333333,0.4444444444444445,0.0,0.0,0.4330127018922193,0.25,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3015028324,-7,0.0,0,0.0,-12,0.0,0.0,5,1,0,1,0,0,2,2.0,2↑
405,Emil,Krafth,DEF,NEW,~,"Krafth (DEF, ~)",10,3,5,0.0,0.0,0.0,0.0,0.0,1.984313483298443,1.25,1.5625,0.0,0.0,1.8856180831641267,3.333333333333333,1.777777777777778,2.0,0.0,0.47745751406,-7,0.0,18,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
404,Lloyd,Kelly,DEF,NEW,~,"Kelly (DEF, ~)",8,5,3,0.0,0.0,0.0,0.0,0.0,1.3228756555322954,1.0,1.0,0.5,0.5,1.3564659966250536,1.6,1.12,1.0,1.0,0.38196601125,-7,2.07851679139,18,2.28115294937,0,0.0,2.17983487038,5,1,1,0,0,0,2,-0.17983487038000012,~
390,Alex,Murphy,DEF,NEW,~,"A.Murphy (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,18,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
393,Sven,Botman,DEF,NEW,~,"Botman (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,18,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
396,Martin,Dúbravka,GKP,NEW,~,"Dúbravka (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,18,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
400,Isaac,Hayden,MID,NEW,~,"Hayden (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,0,0.0,-12,0.0,0.0,5,0,0,0,0,0,0,0.0,~
406,Garang,Kuol,MID,NEW,~,"Kuol (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,0,0.0,-12,0.0,0.0,5,0,0,0,0,0,0,0.0,~
407,Jamaal,Lascelles,DEF,NEW,~,"Lascelles (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,18,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
408,Jamal,Lewis,DEF,NEW,~,"Lewis (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,18,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
411,Lewis,Miley,MID,NEW,~,"Miley (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,0,0.0,-12,0.0,0.0,5,0,0,0,0,0,0,0.0,~
412,Odysseas,Vlachodimos,GKP,NEW,~,"Odysseas (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,18,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
414,John,Ruddy,GKP,NEW,~,"Ruddy (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,18,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
416,Matt,Targett,DEF,NEW,~,"Targett (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,18,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
419,Joe,White,MID,NEW,~,"White (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,0,0.0,-12,0.0,0.0,5,0,0,0,0,0,0,0.0,~
421,Callum,Wilson,FWD,NEW,~,"Wilson (FWD, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,0,0.0,-12,0.0,0.0,5,0,0,0,1,0,1,1.0,~
574,Miodrag,Pivaš,DEF,NEW,~,"Pivas (DEF, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0.0,18,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
447,Chris,Wood,FWD,NFO,1↑,"Wood (FWD, 1↑)",46,8,0,2.6246692913372702,5.666666666666667,2.444444444444444,7.0,1.0,3.230711995830021,5.75,3.0625,7.5,1.5,3.230711995830021,5.75,3.0625,7.5,1.5,5.6984971676,14,32.36925247977,0,0.0,-7,31.85860936165,32.11393092071,5,13,7,2,1,9,32,-0.113930920709997,~
443,Matz,Sels,GKP,NFO,5↑,"Sels (GKP, 5↑)",37,8,0,4.027681991198191,5.333333333333333,3.777777777777777,3.0,1.0,3.42554740151118,4.625,3.03125,3.0,1.5,3.42554740151118,4.625,3.03125,3.0,1.5,5.06277407536,14,13.15195823915,27,13.46807064563,0,0.0,13.31001444239,5,5,6,2,2,6,21,7.689985557609999,5↑
573,Nikola,Milenković,DEF,NFO,3↑,"Milenković (DEF, 3↑)",28,7,1,1.699673171197595,4.333333333333333,1.5555555555555556,5.0,1.0,2.345207879911715,3.5,2.25,3.5,2.5,2.070196678027062,4.0,2.0,5.0,1.0,4.01502832396,14,15.51416565174,27,16.0410196625,0,0.0,15.77759265712,5,1,6,1,1,6,15,-0.7775926571199996,~
436,Murillo,Santiago Costa dos Santos,DEF,NFO,4↑,"Murillo (DEF, 4↑)",29,8,0,3.091206165165235,3.6666666666666665,2.8888888888888893,2.0,1.0,2.689679348918752,3.625,2.53125,2.0,1.0,2.689679348918752,3.625,2.53125,2.0,1.0,3.6507514162,14,8.767972159449998,27,8.97871376374,0,0.0,8.8733429616,5,2,6,7,1,7,23,14.1266570384,6↑
422,Ola,Aina,DEF,NFO,4↑,"Aina (DEF, 4↑)",30,8,0,1.8856180831641267,3.333333333333333,1.777777777777778,2.0,0.0,3.191786333700926,3.75,2.9375,2.0,1.5,3.191786333700926,3.75,2.9375,2.0,1.5,3.49248583802,14,8.8814484079,27,9.19756081438,0,0.0,9.03950461114,5,2,15,1,0,8,26,16.96049538886,6↑
26,Álex,Moreno Lopera,DEF,NFO,4↑,"Alex Moreno (DEF, 4↑)",16,5,3,1.8856180831641267,3.333333333333333,1.777777777777778,2.0,0.0,2.449489742783178,2.0,2.0,1.0,1.0,2.4000000000000004,3.2,2.24,2.0,2.0,2.82404531833,14,4.4974623282,27,4.70820393249,0,0.0,4.60283313034,5,1,9,1,1,1,13,8.397166869660001,5↑
434,Callum,Hudson-Odoi,MID,NFO,~,"Hudson-Odoi (MID, ~)",25,8,0,0.816496580927726,2.0,0.6666666666666666,2.0,1.0,1.6909686573085854,3.125,1.1875,3.0,1.0,1.6909686573085854,3.125,1.1875,3.0,1.0,2.42971176266,14,13.0384819907,0,0.0,-7,12.69805324528,12.86826761799,5,2,10,1,2,3,18,5.13173238201,4↑
449,Ryan,Yates,MID,NFO,2↑,"Yates (MID, 2↑)",18,8,0,0.816496580927726,2.0,0.6666666666666666,2.0,1.0,1.920286436967152,2.25,1.375,1.5,0.5,1.920286436967152,2.25,1.375,1.5,0.5,2.09549150281,14,6.519240995340001,0,0.0,-7,6.34902662264,6.43413380899,5,8,3,1,1,3,16,9.565866191009999,5↑
423,Elliot,Anderson,MID,NFO,~,"Anderson (MID, ~)",19,8,0,0.4714045207910317,1.6666666666666667,0.4444444444444444,2.0,0.0,1.5761900266148114,2.375,1.21875,2.0,1.0,1.5761900266148114,2.375,1.21875,2.0,1.0,1.93722592464,14,8.767972159449998,0,0.0,-7,8.42754341403,8.59775778674,5,5,3,1,0,3,12,3.402242213259999,3↑
432,Anthony,Elanga,MID,NFO,2↑,"Elanga (MID, 2↑)",15,8,0,0.9428090415820634,1.6666666666666667,0.888888888888889,1.0,0.0,0.927024810886958,1.875,0.875,1.5,0.5,0.927024810886958,1.875,0.875,1.5,0.5,1.74624291901,14,6.519240995340001,0,0.0,-7,6.34902662264,6.43413380899,5,2,3,5,1,1,12,5.56586619101,4↑
431,Nicolás,Domínguez,MID,NFO,1↑,"Dominguez (MID, 1↑)",6,6,2,0.4714045207910317,1.3333333333333333,0.4444444444444444,1.0,0.0,0.6614378277661477,0.75,0.5625,1.0,0.5,0.5773502691896257,1.0,0.3333333333333333,1.0,0.0,1.11051982677,14,4.38398607973,0,0.0,-7,4.21377170701,4.29887889337,5,1,3,2,2,1,9,4.70112110663,4↑
596,João Pedro,Ferreira Silva,MID,NFO,~,"Jota Silva (MID, ~)",9,7,1,0.0,1.0,0.0,1.0,0.0,0.7806247497997998,1.125,0.46875,1.0,0.0,0.6998542122237652,1.2857142857142858,0.489795918367347,1.0,0.0,1.04774575141,14,4.27050983125,0,0.0,-7,4.27050983125,4.27050983125,5,1,1,1,1,6,10,5.72949016875,4↑
433,Morgan,Gibbs-White,MID,NFO,~,"Gibbs-White (MID, ~)",17,6,2,0.9428090415820634,0.6666666666666666,0.8888888888888888,0.0,0.0,3.2185982973959333,2.125,2.1875,1.5,1.5,3.435921354681384,2.833333333333333,2.4444444444444446,2.0,1.0,1.22370043307,14,6.7461934923,0,0.0,-7,6.23555037416,6.49087193323,5,0,3,1,0,2,6,-0.4908719332300002,~
437,Neco,Williams,DEF,NFO,~,"N.Williams (DEF, ~)",12,8,0,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,1.8027756377319943,1.5,1.25,1.0,0.5,1.8027756377319943,1.5,1.25,1.0,0.5,0.98497167604,14,4.38398607973,27,4.48935688189,0,0.0,4.43667148081,5,1,0,0,1,6,8,3.5633285191899997,3↑
620,Ramón,Sosa,MID,NFO,~,"Sosa (MID, ~)",9,4,4,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,1.899835519196333,1.125,1.21875,0.5,0.5,2.165063509461097,2.25,1.875,1.0,0.0,0.84173442182,14,2.24873116409,0,0.0,-7,2.07851679139,2.16362397774,5,1,1,1,1,1,5,2.83637602226,3↑
424,Taiwo,Awoniyi,FWD,NFO,~,"Awoniyi (FWD, ~)",5,5,3,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.4841229182759271,0.625,0.46875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6507514162,14,4.27050983125,0,0.0,-7,4.27050983125,4.27050983125,5,1,1,1,2,0,5,0.72949016875,~
653,Felipe,Rodrigues da Silva,DEF,NFO,~,"Morato (DEF, ~)",4,4,4,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.60300566479,14,2.24873116409,27,2.35410196624,0,0.0,2.30141656516,5,1,0,0,0,1,2,-0.3014165651599998,~
531,James,Ward-Prowse,MID,NFO,~,"Ward-Prowse (MID, ~)",6,5,3,1.247219128924647,0.3333333333333333,1.1111111111111112,0.0,1.0,1.1989578808281798,0.75,1.0,0.5,0.5,1.32664991614216,1.2,1.04,1.0,1.0,0.49248583802,14,2.24873116409,0,0.0,-7,2.07851679139,2.16362397774,5,0,0,1,2,0,3,0.8363760222600001,~
442,Ibrahim,Sangaré,MID,NFO,~,"Sangaré (MID, ~)",4,3,5,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5,0.75,0.0,0.0,0.9428090415820634,1.3333333333333333,0.888888888888889,2.0,0.0,0.19098300563,14,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
425,Willy,Boly,DEF,NFO,~,"Boly (DEF, ~)",3,2,6,0.0,0.0,0.0,0.0,0.0,0.6959705453537527,0.375,0.5625,0.0,0.0,0.5,1.5,0.5,1.5,0.5,0.14323725422,14,0.0,27,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
429,Danilo,dos Santos de Oliveira,MID,NFO,~,"Danilo (MID, ~)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,14,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
444,Harry,Toffolo,DEF,NFO,~,"Toffolo (DEF, ~)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.3307189138830738,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,14,0.0,27,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
426,Josh,Bowler,MID,NFO,~,"Bowler (MID, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0,0.0,-7,0.0,0.0,5,0,0,0,0,0,0,0.0,~
427,Carlos Miguel,dos Santos Pereira,GKP,NFO,~,"C.Miguel (GKP, ~)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,27,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
