home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
2,-4,-2,BRE,BOU,2,-2,4
-3,3,-3,CRY,FUL,3,3,-3
-3,-1,-3,WHU,EVE,3,3,1
-1,0,-1,WOL,SOU,1,1,0
-1,0,-1,BHA,MCI,1,1,0
6,3,4,LIV,AVL,-4,-6,-3
1,2,1,MUN,LEI,-1,-1,-2
-1,7,5,NFO,NEW,-5,1,-7
8,3,7,TOT,IPS,-7,-8,-3
3,-2,1,CHE,ARS,-1,-3,2
