home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
-4,0,-3,NEW,ARS,3,4,0
-4,-4,-4,BOU,MCI,4,4,4
-1,-4,-2,IPS,LEI,2,1,4
3,2,1,LIV,BHA,-1,-3,-2
2,3,5,NFO,WHU,-5,-2,-3
-7,-1,-4,SOU,EVE,4,7,1
-5,0,0,WOL,CRY,0,5,0
0,-1,1,TOT,AVL,-1,0,1
-1,-3,-2,MUN,CHE,2,1,3
3,-6,-2,FUL,BRE,2,-3,6
