id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fxtrs_plyd,fxtrs_not_plyd,med_form,MedAbsDev(form),avg_form,MeanAbsDev(form),StdDev(form),med_pts/fxtr,MedAbsDev(pts/fxtr),avg_pts/fxtr,MeanAbsDev(pts/fxtr),StdDev(pts/fxtr),med_pts/fxtr_plyd,MedAbsDev(pts/fxtr_plyd),avg_pts/fxtr_plyd,MeanAbsDev(pts/fxtr_plyd),StdDev(pts/fxtr_plyd),fplAdv_nxtGWs,xPts(fplAdv),defAdv_nxtGWs,xPts(defAdv),attAdv_nxtGWs,xPts(attAdv),xPts(avgAdv),#OfMatches_nxtGWs,gw13Pts,tot_aPts,tot_aPts-xPts(avgAdv),nxtGWsPtsTrend
578,Riccardo,Calafiori,DEF,ARS,4↑,"Calafiori (DEF, 4↑)",20,7,5,0.0,0.0,2.0,2.6666666666666665,2.8284271247461903,0.5,0.5,1.6666666666666667,2.0000000000000004,2.7487370837451066,1.0,1.0,2.857142857142857,2.653061224489796,3.0904725218262765,4,0.4594727684026901,7,0.483789107361076,0,0.0,0.47163093788,1,0,0,-0.47163093788,~
73,Norberto,Murara Neto,GKP,ARS,~,"Neto (GKP, ~)",7,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.9722222222222224,1.3202482931462385,3.5,0.5,3.5,0.5,0.5,4,0.0,7,0.0,0,0.0,0.0,1,0,0,0.0,~
7,Jorge Luiz,Frello Filho,MID,ARS,~,"Jorginho (MID, ~)",4,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5555555555555555,0.7453559924999298,1.0,1.0,1.0,1.0,1.0,4,0.0,0,0.0,0,0.0,0.0,1,2,2,2.0,2↑
186,Raheem,Sterling,MID,ARS,3↑,"Sterling (MID, 3↑)",8,5,7,0.0,0.0,1.3333333333333333,1.777777777777778,1.8856180831641267,0.0,0.0,0.6666666666666666,0.7777777777777777,1.1055415967851334,1.0,0.0,1.6,0.9600000000000002,1.2,4,0.0,0,0.0,0,0.0,0.0,1,1,1,1.0,~
8,Jakub,Kiwior,DEF,ARS,~,"Kiwior (DEF, ~)",4,5,7,0.0,0.0,0.3333333333333333,0.4444444444444445,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4444444444444443,0.4714045207910317,1.0,0.0,0.8,0.3199999999999999,0.4,4,0.0,7,0.0,0,0.0,0.0,1,1,1,1.0,~
22,Tomiyasu,Takehiro,DEF,ARS,~,"Tomiyasu (DEF, ~)",1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.1527777777777777,0.2763853991962833,1.0,0.0,1.0,0.0,0.0,4,0.0,7,0.0,0,0.0,0.0,1,0,0,0.0,~
597,Myles,Lewis-Skelly,MID,ARS,~,"Lewis-Skelly (MID, ~)",1,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.1527777777777777,0.2763853991962833,0.5,0.5,0.5,0.5,0.5,4,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
1,Fábio,Ferreira Vieira,MID,ARS,~,"Fábio Vieira (MID, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
5,Karl,Hein,GKP,ARS,~,"Hein (GKP, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,7,0.0,0,0.0,0.0,1,0,0,0.0,~
21,Kieran,Tierney,DEF,ARS,~,"Tierney (DEF, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,7,0.0,0,0.0,0.0,1,0,0,0.0,~
638,Salah-Eddine,Oulad M'hand,MID,ARS,~,"Oulad M'hand (MID, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
639,Tommy,Setford,GKP,ARS,~,"Setford (GKP, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,7,0.0,0,0.0,0.0,1,0,0,0.0,~
657,Maldini,Kacurri,DEF,ARS,~,"Kacurri (DEF, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,7,0.0,0,0.0,0.0,1,0,0,0.0,~
658,Ayden,Heaven,DEF,ARS,~,"Heaven (DEF, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,7,0.0,0,0.0,0.0,1,0,0,0.0,~
659,Ismeal,Kabia,MID,ARS,~,"Kabia (MID, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
662,Josh,Nichols,DEF,ARS,~,"Nichols (DEF, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,7,0.0,0,0.0,0.0,1,0,0,0.0,~
665,Nathan,Butler-Oyedeji,FWD,ARS,~,"Butler-Oyedeji (FWD, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
58,Ollie,Watkins,FWD,AVL,4↑,"Watkins (FWD, 4↑)",62,12,0,2.0,0.0,3.6666666666666665,2.222222222222222,2.3570226039551585,3.5,1.5,5.166666666666667,3.1944444444444446,3.737943582000967,3.5,1.5,5.166666666666667,3.1944444444444446,3.737943582000967,-6,2.8434588481235807,0,0.0,1,3.013673220832282,2.92856603448,1,2,2,-0.9285660344800002,~
54,Morgan,Rogers,MID,AVL,~,"Rogers (MID, ~)",47,12,0,2.0,1.0,4.0,3.333333333333333,3.559026084010437,2.0,1.0,3.9166666666666665,2.7222222222222228,3.0675270532176606,2.0,1.0,3.9166666666666665,2.7222222222222228,3.0675270532176606,-6,1.6109385766658255,0,0.0,1,1.7244148251382931,1.6676767009,1,2,2,0.3323232991,~
57,Youri,Tielemans,MID,AVL,1↑,"Tielemans (MID, 1↑)",37,12,0,2.0,1.0,2.0,0.6666666666666666,0.816496580927726,2.0,1.0,3.083333333333333,1.7916666666666663,2.253084305765962,2.0,1.0,3.083333333333333,1.7916666666666663,2.253084305765962,-6,1.6109385766658255,0,0.0,1,1.7244148251382931,1.6676767009,1,2,2,0.3323232991,~
47,Emiliano,Martínez Romero,GKP,AVL,~,"Martinez (GKP, ~)",34,12,0,2.0,0.0,1.3333333333333333,0.888888888888889,0.9428090415820634,2.0,1.0,2.833333333333333,1.944444444444444,2.7028791233711424,2.0,1.0,2.833333333333333,1.944444444444444,2.7028791233711424,-6,1.6109385766658255,-7,1.5947276840269016,0,0.0,1.60283313035,1,1,1,-0.6028331303500001,~
233,Amadou,Onana,MID,AVL,2↓,"Onana (MID, 2↓)",31,10,2,2.0,0.0,1.3333333333333333,0.888888888888889,0.9428090415820634,2.0,1.0,2.583333333333333,2.305555555555556,3.200477394945253,2.0,0.5,3.1,2.56,3.269556544854363,-6,1.6109385766658255,0,0.0,1,1.7244148251382931,1.6676767009,1,0,0,-1.6676767009,2↓
48,John,McGinn,MID,AVL,3↑,"McGinn (MID, 3↑)",20,10,2,2.0,1.0,2.6666666666666665,1.5555555555555554,1.699673171197595,1.5,0.5,1.6666666666666667,1.0,1.3123346456686351,2.0,1.0,2.0,0.8,1.1832159566199232,-6,1.232520271457755,0,0.0,1,1.289258395693989,1.26088933358,1,2,2,0.73911066642,~
28,Leon,Bailey,MID,AVL,1↑,"Bailey (MID, 1↑)",23,11,1,2.0,0.0,1.6666666666666667,0.4444444444444444,0.4714045207910317,1.5,0.5,1.9166666666666667,1.0833333333333333,1.3819269959814164,2.0,1.0,2.090909090909091,1.0413223140495866,1.311109554714178,-6,1.232520271457755,0,0.0,1,1.289258395693989,1.26088933358,1,1,1,-0.26088933358,~
36,Lucas,Digne,DEF,AVL,~,"Digne (DEF, ~)",38,12,0,1.0,1.0,1.0,0.6666666666666666,0.816496580927726,2.0,2.0,3.1666666666666665,2.361111111111111,2.7028791233711424,2.0,2.0,3.1666666666666665,2.361111111111111,2.7028791233711424,-6,1.513673220832282,-7,1.4812514355544342,0,0.0,1.49746232819,1,1,1,-0.4974623281899999,~
53,Jacob,Ramsey,MID,AVL,2↓,"Ramsey (MID, 2↓)",22,10,2,1.0,1.0,1.0,0.6666666666666666,0.816496580927726,2.0,1.0,1.8333333333333333,1.027777777777778,1.4043582955293932,2.0,0.5,2.2,0.92,1.2489995996796797,-6,1.6109385766658255,0,0.0,1,1.7244148251382931,1.6676767009,1,0,0,-1.6676767009,2↓
32,Matty,Cash,DEF,AVL,~,"Cash (DEF, ~)",14,7,5,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,1.0,1.0,1.1666666666666667,1.083333333333333,1.6244657241348273,1.0,0.0,2.0,1.1428571428571428,1.6903085094570331,-6,0.756836610416141,-7,0.7406257177772171,0,0.0,0.7487311641,1,0,0,-0.7487311641,~
52,Pau,Torres,DEF,AVL,~,"Pau (DEF, ~)",20,12,0,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,1.0,0.5,1.6666666666666667,0.9444444444444444,1.4337208778404376,1.0,0.5,1.6666666666666667,0.9444444444444444,1.4337208778404376,-6,0.8054692883329128,-7,0.7973638420134508,0,0.0,0.80141656517,1,1,1,0.19858343482999996,~
38,Jhon,Durán,FWD,AVL,~,"Duran (FWD, ~)",32,12,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.6666666666666665,2.2222222222222228,2.392116682401221,1.0,0.0,2.6666666666666665,2.2222222222222228,2.392116682401221,-6,0.8541019662496846,0,0.0,1,0.8541019662496846,0.85410196625,1,1,1,0.14589803375,~
569,Jaden,Philogene,MID,AVL,1↑,"Jaden (MID, 1↑)",6,8,4,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.8333333333333334,1.118033988749895,1.0,0.0,0.75,0.875,1.299038105676658,-6,0.3784183052080705,0,0.0,1,0.4351564294443042,0.40678736733,1,1,1,0.59321263267,~
29,Ross,Barkley,MID,AVL,5↑,"Barkley (MID, 5↑)",24,9,3,0.0,0.0,3.0,4.0,4.242640687119285,1.0,1.0,2.0,2.0,2.614064523559687,1.0,1.0,2.6666666666666665,2.2222222222222223,2.70801280154532,-6,0.756836610416141,0,0.0,1,0.8703128588886085,0.81357473465,1,1,1,0.18642526535000004,~
44,Ezri,Konsa Ngoyo,DEF,AVL,~,"Konsa (DEF, ~)",20,10,2,0.0,0.0,0.3333333333333333,0.4444444444444444,0.4714045207910317,1.0,1.0,1.6666666666666667,1.3888888888888886,2.321398046197353,1.0,0.5,2.0,1.4,2.4083189157584592,-6,0.756836610416141,-7,0.7406257177772171,0,0.0,0.7487311641,1,1,1,0.25126883590000004,~
45,Ian,Maatsen,DEF,AVL,~,"Maatsen (DEF, ~)",9,10,2,0.0,0.0,0.3333333333333333,0.4444444444444444,0.4714045207910317,1.0,0.0,0.75,0.375,0.4330127018922193,1.0,0.0,0.9,0.18,0.3,-6,0.8541019662496846,-7,0.8541019662496846,0,0.0,0.85410196625,1,0,0,-0.85410196625,~
35,Diego Carlos,Santos Silva,DEF,AVL,~,"Diego Carlos (DEF, ~)",12,7,5,0.0,0.0,0.3333333333333333,0.4444444444444444,0.4714045207910317,0.0,0.0,1.0,1.1666666666666667,1.6832508230603465,1.0,1.0,1.7142857142857142,1.3877551020408163,1.9059520091609048,-6,0.0,-7,0.0,0,0.0,0.0,1,0,0,0.0,~
42,Boubacar,Kamara,MID,AVL,~,"Kamara (MID, ~)",2,3,9,0.0,0.0,0.3333333333333333,0.4444444444444444,0.4714045207910317,0.0,0.0,0.1666666666666666,0.2777777777777777,0.3726779962499649,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,-6,0.0,0,0.0,1,0.0,0.0,1,2,2,2.0,2↑
31,Emiliano,Buendía Stati,MID,AVL,~,"Buendia (MID, ~)",4,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4444444444444443,0.4714045207910317,1.0,0.0,0.8,0.3199999999999999,0.4,-6,0.0,0,0.0,1,0.0,0.0,1,1,1,1.0,~
50,Kosta,Nedeljković,DEF,AVL,~,"Nedeljkovic (DEF, ~)",3,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.4330127018922193,1.0,0.0,1.0,0.0,0.0,-6,0.0,-7,0.0,0,0.0,0.0,1,0,0,0.0,~
598,Lamare,Bogarde,DEF,AVL,~,"Bogarde (DEF, ~)",2,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2777777777777777,0.3726779962499649,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,-6,0.0,-7,0.0,0,0.0,0.0,1,0,0,0.0,~
30,Enzo,Barrenechea,MID,AVL,~,"Barrenechea (MID, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
33,Leander,Dendoncker,MID,AVL,~,"Dendoncker (MID, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
34,Moussa,Diaby,MID,AVL,~,"Diaby (MID, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
37,Lewis,Dobbin,MID,AVL,~,"Dobbin (MID, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
39,Joe,Gauci,GKP,AVL,~,"Gauci (GKP, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,-7,0.0,0,0.0,0.0,1,0,0,0.0,~
40,Kortney,Hause,DEF,AVL,~,"Hause (DEF, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,-7,0.0,0,0.0,0.0,1,0,0,0.0,~
41,Samuel,Iling-Junior,MID,AVL,~,"Iling Jr (MID, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
43,Kaine,Kesler-Hayden,DEF,AVL,~,"Kesler-Hayden (DEF, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,-7,0.0,0,0.0,0.0,1,0,0,0.0,~
46,Filip,Marschall,GKP,AVL,~,"Marschall (GKP, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,-7,0.0,0,0.0,0.0,1,0,0,0.0,~
49,Tyrone,Mings,DEF,AVL,~,"Mings (DEF, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,-7,0.0,0,0.0,0.0,1,0,0,0.0,~
51,Robin,Olsen,GKP,AVL,~,"Olsen (GKP, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,-7,0.0,0,0.0,0.0,1,1,1,1.0,~
55,Viljami,Sinisalo,GKP,AVL,~,"Sinisalo (GKP, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,-7,0.0,0,0.0,0.0,1,0,0,0.0,~
56,Lino,da Cruz Sousa,DEF,AVL,~,"Sousa (DEF, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,-7,0.0,0,0.0,0.0,1,0,0,0.0,~
640,Sil,Swinkels,DEF,AVL,~,"Swinkels (DEF, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,-7,0.0,0,0.0,0.0,1,0,0,0.0,~
641,Oliwier,Zych,GKP,AVL,~,"Zych (GKP, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,-7,0.0,0,0.0,0.0,1,0,0,0.0,~
656,Kadan,Young,MID,AVL,~,"Young (MID, ~)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
679,Ben,Broggio,MID,AVL,?,"Broggio (MID, ?)",0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
129,João Pedro,Junqueira de Jesus,FWD,BHA,6↑,"João Pedro (FWD, 6↑)",42,6,6,11.0,1.0,7.666666666666667,5.111111111111111,5.436502143433364,0.5,0.5,3.5,4.166666666666667,4.573474244670748,8.0,3.5,7.0,3.6666666666666665,4.163331998932265,7,0.483789107361076,0,0.0,5,0.4675782147221521,0.47568366104,1,2,2,1.52431633896,1↑
146,Bart,Verbruggen,GKP,BHA,1↑,"Verbruggen (GKP, 1↑)",31,10,2,3.0,0.0,3.0,0.0,0.0,2.5,2.0,2.583333333333333,2.083333333333333,2.782634642844,3.0,1.5,3.1,1.94,2.77308492477241,7,2.3622074125691466,4,2.264942056735603,0,0.0,2.31357473465,1,2,2,-0.31357473464999996,~
148,Danny,Welbeck,FWD,BHA,3↓,"Welbeck (FWD, 3↓)",66,12,0,2.0,0.0,3.0,1.3333333333333333,1.4142135623730951,5.5,3.5,5.5,3.0,3.378855822118882,5.5,3.5,5.5,3.0,3.378855822118882,7,5.094727684026902,0,0.0,5,4.981251435554434,5.03798955979,1,2,2,-3.0379895597899997,3↓
618,Georginio,Rutter,MID,BHA,3↑,"Georginio (MID, 3↑)",45,11,1,2.0,0.0,3.0,1.3333333333333333,1.4142135623730951,2.5,2.0,3.75,2.5416666666666665,3.031088913245535,3.0,2.0,4.090909090909091,2.462809917355372,2.937362622073365,7,2.3622074125691466,0,0.0,5,2.297363842013451,2.32978562729,1,2,2,-0.32978562729000016,~
136,Mitoma,Kaoru,MID,BHA,5↑,"Mitoma (MID, 5↑)",47,12,0,2.0,0.0,4.333333333333333,3.1111111111111107,3.299831645537222,2.5,1.0,3.9166666666666665,2.236111111111111,2.531742921827219,2.5,1.0,3.9166666666666665,2.236111111111111,2.531742921827219,7,2.248731164096679,0,0.0,5,2.2163093788188317,2.23252027146,1,10,10,7.76747972854,5↑
145,Joël,Veltman,DEF,BHA,~,"Veltman (DEF, ~)",34,11,1,2.0,0.0,1.6666666666666667,0.4444444444444444,0.4714045207910317,2.0,1.0,2.833333333333333,2.25,2.6718699236468995,2.0,1.0,3.090909090909091,2.314049586776859,2.64418901313618,7,1.8216801809718368,4,1.7730475030550648,0,0.0,1.79736384201,1,0,0,-1.79736384201,2↓
600,Yasin,Ayari,MID,BHA,2↑,"Ayari (MID, 2↑)",17,10,2,2.0,1.0,1.6666666666666667,1.111111111111111,1.247219128924647,1.5,0.5,1.4166666666666667,0.9166666666666664,1.0374916331657276,2.0,1.0,1.7,0.76,0.9,7,1.3378910736107603,0,0.0,5,1.3216801809718368,1.32978562729,1,2,2,0.6702143727100001,~
