home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
5,4,7,BHA,SOU,-7,-5,-4
7,0,5,BRE,LEI,-5,-7,0
-6,2,-4,CRY,NEW,4,6,-2
3,7,5,NFO,IPS,-5,-3,-7
5,-4,1,WOL,BOU,-1,-5,4
-7,0,-4,WHU,ARS,4,7,0
7,-1,6,CHE,AVL,-6,-7,1
-4,6,4,MUN,EVE,-4,4,-6
4,1,3,TOT,FUL,-3,-4,-1
6,5,7,LIV,MCI,-7,-6,-5
