home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
-1,-8,-6,LEI,CHE,6,1,8
-3,0,-4,ARS,NFO,4,3,0
-5,2,2,AVL,CRY,-2,5,-2
1,-4,-2,BOU,BHA,2,-1,4
1,-3,-2,EVE,BRE,2,-1,3
6,3,5,FUL,WOL,-5,-6,-3
1,-2,-1,MCI,TOT,1,-1,2
-9,-5,-9,SOU,LIV,9,9,5
-6,-2,-4,IPS,MUN,4,6,2
2,6,5,NEW,WHU,-5,-2,-6
