id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fxtrs_plyd,fxtrs_not_plyd,med_form,MedAbsDev(form),avg_form,MeanAbsDev(form),StdDev(form),med_pts/fxtr,MedAbsDev(pts/fxtr),avg_pts/fxtr,MeanAbsDev(pts/fxtr),StdDev(pts/fxtr),med_pts/fxtr_plyd,MedAbsDev(pts/fxtr_plyd),avg_pts/fxtr_plyd,MeanAbsDev(pts/fxtr_plyd),StdDev(pts/fxtr_plyd),fplAdv_nxtGWs,xPts(fplAdv),defAdv_nxtGWs,xPts(defAdv),attAdv_nxtGWs,xPts(attAdv),xPts(avgAdv),#OfMatches_nxtGWs,gw12Pts,tot_aPts,tot_aPts-xPts(avgAdv),nxtGWsPtsTrend
24,Benjamin,White,DEF,ARS,~,"White (DEF, ~)",27,9,2,1.0,0.0,2.0,1.3333333333333333,1.4142135623730951,1.0,1.0,2.4545454545454546,2.214876033057851,2.4257571025684244,2.0,2.0,3.0,2.2222222222222223,2.3570226039551585,-4,0.7892583956939889,0,0.8541019662496846,0,0.0,0.82168018097,1,0,0,0,?
2,Gabriel,Fernando de Jesus,FWD,ARS,~,"G.Jesus (FWD, ~)",6,9,2,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,1.0,0.0,0.5454545454545454,0.4958677685950412,0.49792959773196915,1.0,0.0,0.6666666666666666,0.4444444444444444,0.4714045207910317,-4,0.8541019662496846,0,0.0,-3,0.8541019662496846,0.85410196625,1,0,0,0,?
633,Mikel,Merino,MID,ARS,~,"Merino (MID, ~)",13,5,6,1.0,0.0,3.3333333333333335,3.111111111111111,3.2998316455372216,0.0,0.0,1.1818181818181819,1.3884297520661155,2.2489667048823607,1.0,0.0,2.6,2.16,2.7276363393971716,-4,0.0,0,0.0,-3,0.0,0.0,1,0,0,0,?
12,Ethan,Nwaneri,MID,ARS,~,"Nwaneri (MID, ~)",5,5,6,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,0.0,0.0,0.45454545454545453,0.4958677685950412,0.49792959773196915,1.0,0.0,1.0,0.0,0.0,-4,0.0,0,0.0,-3,0.0,0.0,1,0,0,0,?
73,Norberto,Murara Neto,GKP,ARS,~,"Neto (GKP, ~)",7,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,1.0413223140495869,1.36666330712481,3.5,0.5,3.5,0.5,0.5,-4,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
13,Martin,Ødegaard,MID,ARS,5↑,"Ødegaard (MID, 5↑)",14,4,7,0.0,0.0,2.3333333333333335,3.1111111111111107,3.2998316455372216,0.0,0.0,1.2727272727272727,1.6198347107438018,2.0928844424038795,2.5,0.5,3.5,1.75,2.0615528128088303,-4,0.0,0,0.0,-3,0.0,0.0,1,0,0,0,?
7,Jorge Luiz,Frello Filho,MID,ARS,~,"Jorginho (MID, ~)",4,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.5950413223140495,0.7713892158398699,2.0,0.0,1.3333333333333333,0.888888888888889,0.9428090415820634,-4,0.0,0,0.0,-3,0.0,0.0,1,0,0,0,?
578,Riccardo,Calafiori,DEF,ARS,~,"Calafiori (DEF, ~)",14,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2727272727272727,1.537190082644628,2.525898907172692,1.0,0.5,2.3333333333333335,2.2222222222222223,3.0368111930480994,-4,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
25,Oleksandr,Zinchenko,DEF,ARS,~,"Zinchenko (DEF, ~)",8,3,8,0.0,0.0,0.3333333333333333,0.4444444444444444,0.4714045207910317,0.0,0.0,0.7272727272727273,1.0578512396694213,1.7104443383842527,1.0,0.0,2.6666666666666665,2.222222222222222,2.3570226039551585,-4,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
8,Jakub,Kiwior,DEF,ARS,~,"Kiwior (DEF, ~)",3,4,7,0.0,0.0,0.3333333333333333,0.4444444444444444,0.4714045207910317,0.0,0.0,0.2727272727272727,0.396694214876033,0.4453617714151233,1.0,0.0,0.75,0.375,0.4330127018922193,-4,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
186,Raheem,Sterling,MID,ARS,~,"Sterling (MID, ~)",4,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.4628099173553718,0.48104569292083466,1.0,0.0,1.0,0.0,0.0,-4,0.0,0,0.0,-3,0.0,0.0,1,0,0,0,?
22,Tomiyasu,Takehiro,DEF,ARS,~,"Tomiyasu (DEF, ~)",1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.16528925619834708,0.2874797872880344,1.0,0.0,1.0,0.0,0.0,-4,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
597,Myles,Lewis-Skelly,MID,ARS,~,"Lewis-Skelly (MID, ~)",1,2,9,0.0,0.0,0.3333333333333333,0.4444444444444444,0.4714045207910317,0.0,0.0,0.09090909090909091,0.16528925619834708,0.2874797872880344,0.5,0.5,0.5,0.5,0.5,-4,0.0,0,0.0,-3,0.0,0.0,1,0,0,0,?
1,Fábio,Ferreira Vieira,MID,ARS,~,"Fábio Vieira (MID, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,-3,0.0,0.0,1,0,0,0,?
5,Karl,Hein,GKP,ARS,~,"Hein (GKP, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
21,Kieran,Tierney,DEF,ARS,~,"Tierney (DEF, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
638,Salah-Eddine,Oulad M'hand,MID,ARS,~,"Oulad M'hand (MID, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,-3,0.0,0.0,1,0,0,0,?
639,Tommy,Setford,GKP,ARS,~,"Setford (GKP, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
657,Maldini,Kacurri,DEF,ARS,~,"Kacurri (DEF, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
658,Ayden,Heaven,DEF,ARS,~,"Heaven (DEF, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
659,Ismeal,Kabia,MID,ARS,~,"Kabia (MID, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,-3,0.0,0.0,1,0,0,0,?
662,Josh,Nichols,DEF,ARS,~,"Nichols (DEF, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
665,Nathan,Butler-Oyedeji,FWD,ARS,~,"Butler-Oyedeji (FWD, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,-3,0.0,0.0,1,0,0,0,?
36,Lucas,Digne,DEF,AVL,~,"Digne (DEF, ~)",37,11,0,2.0,2.0,3.0,2.6666666666666665,2.943920288775949,2.0,2.0,3.3636363636363638,2.396694214876033,2.7393671224217027,2.0,2.0,3.3636363636363638,2.396694214876033,2.7393671224217027,2,1.7730475030550648,2,1.7730475030550648,0,0.0,1.77304750306,1,0,0,0,?
47,Emiliano,Martínez Romero,GKP,AVL,~,"Martinez (GKP, ~)",32,11,0,2.0,0.0,1.3333333333333333,0.888888888888889,0.9428090415820634,2.0,1.0,2.909090909090909,2.066115702479339,2.8108408788618737,2.0,1.0,2.909090909090909,2.066115702479339,2.8108408788618737,2,1.740625717777217,2,1.740625717777217,0,0.0,1.74062571778,1,0,0,0,?
233,Amadou,Onana,MID,AVL,~,"Onana (MID, ~)",31,10,1,2.0,0.0,1.3333333333333333,0.888888888888889,0.9428090415820634,2.0,1.0,2.8181818181818183,2.4297520661157033,3.242282636386729,2.0,0.5,3.1,2.56,3.269556544854363,2,1.740625717777217,0,0.0,-5,1.6271494693047495,1.68388759354,1,0,0,0,?
58,Ollie,Watkins,FWD,AVL,~,"Watkins (FWD, ~)",55,11,0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,3.272727272727273,3.861229196653691,2.0,0.0,5.0,3.272727272727273,3.861229196653691,2,1.7082039324993692,0,0.0,-5,1.7082039324993692,1.7082039325,1,0,0,0,?
48,John,McGinn,MID,AVL,~,"McGinn (MID, ~)",15,9,2,2.0,0.0,1.6666666666666667,0.4444444444444444,0.4714045207910317,1.0,1.0,1.3636363636363635,0.7603305785123967,0.8813963377120598,2.0,1.0,1.6666666666666667,0.5925925925925926,0.6666666666666666,2,0.8865237515275324,0,0.0,-5,0.7730475030550649,0.82978562729,1,0,0,0,?
28,Leon,Bailey,MID,AVL,1↑,"Bailey (MID, 1↑)",21,10,1,2.0,1.0,2.3333333333333335,1.1111111111111112,1.247219128924647,1.0,1.0,1.9090909090909092,1.1735537190082646,1.443137078762504,1.5,0.5,2.1,1.14,1.374772708486752,2,0.8865237515275324,0,0.0,-5,0.7730475030550649,0.82978562729,1,0,0,0,?
54,Morgan,Rogers,MID,AVL,1↓,"Rogers (MID, 1↓)",45,11,0,1.0,0.0,3.6666666666666665,3.5555555555555554,3.7712361663282534,2.0,1.0,4.090909090909091,2.84297520661157,3.1465578727048693,2.0,1.0,4.090909090909091,2.84297520661157,3.1465578727048693,2,1.740625717777217,0,0.0,-5,1.6271494693047495,1.68388759354,1,0,0,0,?
57,Youri,Tielemans,MID,AVL,~,"Tielemans (MID, ~)",34,11,0,1.0,0.0,1.3333333333333333,0.4444444444444444,0.4714045207910317,2.0,1.0,3.090909090909091,1.9504132231404954,2.3531234737354154,2.0,1.0,3.090909090909091,1.9504132231404954,2.3531234737354154,2,1.740625717777217,0,0.0,-5,1.6271494693047495,1.68388759354,1,0,0,0,?
53,Jacob,Ramsey,MID,AVL,~,"Ramsey (MID, ~)",22,10,1,1.0,0.0,1.3333333333333333,0.4444444444444444,0.4714045207910317,2.0,1.0,2.0,0.9090909090909091,1.348399724926484,2.0,0.5,2.2,0.9199999999999999,1.2489995996796797,2,1.740625717777217,0,0.0,-5,1.6271494693047495,1.68388759354,1,0,0,0,?
32,Matty,Cash,DEF,AVL,~,"Cash (DEF, ~)",13,6,5,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,1.0,1.0,1.1818181818181819,1.1735537190082643,1.6958871005616025,1.5,0.5,2.1666666666666665,1.2777777777777775,1.7716909687891083,2,0.8865237515275324,2,0.8865237515275324,0,0.0,0.88652375153,1,0,0,0,?
52,Pau,Torres,DEF,AVL,~,"Pau (DEF, ~)",19,11,0,1.0,1.0,1.0,0.6666666666666666,0.816496580927726,1.0,1.0,1.7272727272727273,0.9752066115702479,1.4826824027545535,1.0,1.0,1.7272727272727273,0.9752066115702479,1.4826824027545535,2,0.8865237515275324,2,0.8865237515275324,0,0.0,0.88652375153,1,0,0,0,?
44,Ezri,Konsa Ngoyo,DEF,AVL,~,"Konsa (DEF, ~)",20,10,1,1.0,1.0,1.0,0.6666666666666666,0.816496580927726,1.0,1.0,1.8181818181818181,1.4049586776859504,2.3671302847802798,1.0,0.5,2.0,1.4,2.4083189157584592,2,0.8865237515275324,2,0.8865237515275324,0,0.0,0.88652375153,1,0,0,0,?
38,Jhon,Durán,FWD,AVL,~,"Duran (FWD, ~)",31,11,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.8181818181818183,2.3140495867768602,2.442732516826255,1.0,0.0,2.8181818181818183,2.3140495867768602,2.442732516826255,2,0.8541019662496846,0,0.0,-5,0.8541019662496846,0.85410196625,1,0,0,0,?
45,Ian,Maatsen,DEF,AVL,~,"Maatsen (DEF, ~)",9,9,2,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,1.0,0.0,0.8181818181818182,0.29752066115702475,0.385694607919935,1.0,0.0,1.0,0.0,0.0,2,0.8541019662496846,2,0.8541019662496846,0,0.0,0.85410196625,1,0,0,0,?
569,Jaden,Philogene,MID,AVL,1↑,"Jaden (MID, 1↑)",5,7,4,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,0.0,1.0,0.45454545454545453,0.859504132231405,1.157083823759805,1.0,0.0,0.7142857142857143,0.9795918367346939,1.3850513878332367,2,0.032421785277847864,0,0.0,-5,-0.08105446319461969,-0.02431633896,1,0,0,0,?
42,Boubacar,Kamara,MID,AVL,~,"Kamara (MID, ~)",2,3,8,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,0.0,0.0,0.18181818181818182,0.29752066115702475,0.38569460791993493,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,2,0.0,0,0.0,-5,0.0,0.0,1,0,0,0,?
29,Ross,Barkley,MID,AVL,~,"Barkley (MID, ~)",15,8,3,0.0,0.0,1.6666666666666667,2.2222222222222223,2.357022603955158,1.0,1.0,1.3636363636363635,1.2561983471074378,1.610913195151759,1.0,0.5,1.875,1.34375,1.6153559979150107,2,0.8865237515275324,0,0.0,-5,0.7730475030550649,0.82978562729,1,0,0,0,?
35,Diego Carlos,Santos Silva,DEF,AVL,~,"Diego Carlos (DEF, ~)",12,6,5,0.0,0.0,0.3333333333333333,0.4444444444444445,0.4714045207910317,0.0,0.0,1.0909090909090908,1.2231404958677685,1.729663417312768,1.5,0.5,2.0,1.3333333333333333,1.9148542155126762,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
31,Emiliano,Buendía Stati,MID,AVL,~,"Buendia (MID, ~)",4,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.4628099173553718,0.48104569292083466,1.0,0.0,1.0,0.0,0.0,2,0.0,0,0.0,-5,0.0,0.0,1,0,0,0,?
50,Kosta,Nedeljković,DEF,AVL,~,"Nedeljkovic (DEF, ~)",3,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.396694214876033,0.4453617714151233,1.0,0.0,1.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
598,Lamare,Bogarde,DEF,AVL,~,"Bogarde (DEF, ~)",2,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.29752066115702475,0.38569460791993493,1.0,0.0,1.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
30,Enzo,Barrenechea,MID,AVL,~,"Barrenechea (MID, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,-5,0.0,0.0,1,0,0,0,?
33,Leander,Dendoncker,MID,AVL,~,"Dendoncker (MID, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,-5,0.0,0.0,1,0,0,0,?
34,Moussa,Diaby,MID,AVL,~,"Diaby (MID, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,-5,0.0,0.0,1,0,0,0,?
37,Lewis,Dobbin,MID,AVL,~,"Dobbin (MID, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,-5,0.0,0.0,1,0,0,0,?
39,Joe,Gauci,GKP,AVL,~,"Gauci (GKP, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
40,Kortney,Hause,DEF,AVL,~,"Hause (DEF, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
41,Samuel,Iling-Junior,MID,AVL,~,"Iling Jr (MID, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,-5,0.0,0.0,1,0,0,0,?
43,Kaine,Kesler-Hayden,DEF,AVL,~,"Kesler-Hayden (DEF, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
46,Filip,Marschall,GKP,AVL,~,"Marschall (GKP, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
49,Tyrone,Mings,DEF,AVL,~,"Mings (DEF, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
51,Robin,Olsen,GKP,AVL,~,"Olsen (GKP, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
55,Viljami,Sinisalo,GKP,AVL,~,"Sinisalo (GKP, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
56,Lino,da Cruz Sousa,DEF,AVL,~,"Sousa (DEF, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
640,Sil,Swinkels,DEF,AVL,~,"Swinkels (DEF, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
641,Oliwier,Zych,GKP,AVL,~,"Zych (GKP, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
656,Kadan,Young,MID,AVL,~,"Young (MID, ~)",0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,-5,0.0,0.0,1,0,0,0,?
628,Ferdi,Kadioglu,DEF,BHA,~,"F.Kadıoğlu (DEF, ~)",19,6,5,6.0,0.0,4.0,2.6666666666666665,2.8284271247461903,0.0,0.0,1.7272727272727273,2.330578512396694,2.6316572411145684,3.5,2.5,3.1666666666666665,2.8333333333333335,2.852873794770615,2,0.0,-1,0.0,0,0.0,0.0,1,0,0,0,?
148,Danny,Welbeck,FWD,BHA,3↓,"Welbeck (FWD, 3↓)",64,11,0,5.0,2.0,4.666666666666667,1.7777777777777777,2.0548046676563256,6.0,3.0,5.818181818181818,2.9256198347107443,3.3525616208337774,6.0,3.0,5.818181818181818,2.9256198347107443,3.3525616208337774,2,5.2218771533316515,0,0.0,4,5.319142509165195,5.27050983125,1,0,0,0,?
146,Bart,Verbruggen,GKP,BHA,2↑,"Verbruggen (GKP, 2↑)",28,9,2,3.0,0.0,2.6666666666666665,0.4444444444444445,0.4714045207910317,2.0,2.0,2.5454545454545454,2.231404958677686,2.903403531394784,3.0,2.0,3.111111111111111,2.148148148148148,2.922876986214646,2,1.7730475030550648,-1,1.6757821472215213,0,0.0,1.72441482514,1,0,0,0,?
618,Georginio,Rutter,MID,BHA,~,"Georginio (MID, ~)",40,10,1,2.0,0.0,3.0,1.3333333333333333,1.4142135623730951,2.0,1.0,3.6363636363636362,2.628099173553719,3.1413004623947263,2.5,1.5,4.0,2.6,3.0659419433511785,2,1.740625717777217,0,0.0,4,1.7730475030550648,1.75683661042,1,0,0,0,?
136,Mitoma,Kaoru,MID,BHA,~,"Mitoma (MID, ~)",38,11,0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,3.4545454545454546,1.8512396694214872,2.1046976186891317,2.0,1.0,3.4545454545454546,1.8512396694214872,2.1046976186891317,2,1.740625717777217,0,0.0,4,1.7730475030550648,1.75683661042,1,0,0,0,?
600,Yasin,Ayari,MID,BHA,1↓,"Ayari (MID, 1↓)",14,9,2,2.0,0.0,1.3333333333333333,0.888888888888889,0.9428090415820634,1.0,1.0,1.2727272727272727,0.8429752066115703,0.9620913858416694,2.0,1.0,1.5555555555555556,0.7160493827160495,0.8314794192830981,2,0.8865237515275324,0,0.0,4,0.9189455368053803,0.90273464417,1,0,0,0,?
115,Carlos,Baleba,MID,BHA,~,"Baleba (MID, ~)",28,9,2,1.0,1.0,1.3333333333333333,1.111111111111111,1.247219128924647,2.0,1.0,2.5454545454545454,1.966942148760331,3.1727142484754816,2.0,1.0,3.111111111111111,1.9753086419753088,3.247030932489435,2,1.740625717777217,0,0.0,4,1.7730475030550648,1.75683661042,1,0,0,0,?
126,Jack,Hinshelwood,MID,BHA,~,"Hinshelwood (MID, ~)",28,10,1,1.0,1.0,1.0,0.6666666666666666,0.816496580927726,2.0,0.0,2.5454545454545454,1.4380165289256195,2.462948578935285,2.0,0.0,2.8,1.48,2.4413111231467406,2,1.7082039324993692,0,0.0,4,1.7082039324993692,1.7082039325,1,0,0,0,?
145,Joël,Veltman,DEF,BHA,~,"Veltman (DEF, ~)",32,10,1,1.0,0.0,1.3333333333333333,0.4444444444444444,0.4714045207910317,2.0,1.0,2.909090909090909,2.413223140495868,2.778310325442932,2.0,1.0,3.2,2.4799999999999995,2.749545416973504,2,1.740625717777217,-1,1.6919930398604452,0,0.0,1.71630937882,1,0,0,0,?
113,Simon,Adingra,MID,BHA,1↑,"Adingra (MID, 1↑)",17,7,4,1.0,1.0,1.0,0.6666666666666666,0.816496580927726,1.0,1.0,1.5454545454545454,1.421487603305785,1.827250112931071,2.0,1.0,2.4285714285714284,1.469387755102041,1.761261143705422,2,0.8865237515275324,0,0.0,4,0.9189455368053803,0.90273464417,1,0,0,0,?
