fpl_rank,fpl_tier,team,fpl_avg_xPts,fpl_med_xPts,avg_GD/match,med_GD/match,fpl_avg_potential,fpl_med_potential,fplAdv_nxtGWs
3,2,ARS,23.73092902185655,25.60487837125347,0.9333333333333333,1.0,1.48492033843111,1.6866457295034323,6
2,1,CHE,23.64320293096018,22.639320225002102,1.1333333333333333,1.0,1.6585877950203392,1.6034067820923419,4
4,2,MCI,-4.685844049981814,-7.132742416253889,0.4,1.0,0.2129565259601511,0.7677478489955025,4
9,5,BOU,8.536565810147486,10.021286236252207,0.2,0.0,0.4101000208321494,0.22736412679008325,4
11,6,TOT,8.810958347353987,-1.3368810393753678,0.8,0.0,0.9462787851671166,-0.09144327536612123,4
1,1,LIV,26.443332223035128,23.652475842498525,1.2857142857142858,1.0,1.8718444798113145,1.631844601555316,3
8,4,BHA,4.532249250832562,3.663118960624632,0.2,0.0,0.29705242415013633,0.0488995257315235,3
13,7,NEW,-7.206947682814208,-4.819660112501051,-0.13333333333333333,0.0,-0.3279354166417323,-0.18919986950881454,1
18,9,IPS,-20.37420059933395,-19.34752415750147,-0.8666666666666667,-1.0,-1.3455275047419,-1.6188487047549072,1
5,3,NFO,-3.5680613111689508,-3.7958613768785217,0.06666666666666667,0.0,-0.04906034812408062,-0.16046331304572456,0
6,3,AVL,-3.050406530937789,6.0901699437494745,0.0,0.0,-0.09316090823985136,0.11702335240696018,0
16,8,LEI,-7.3315594803123165,-5.52786404500042,-0.6,0.0,-0.7424562627332176,-0.20907813423480073,-1
19,10,WOL,-15.48666177908376,-20.482779073125684,-1.0,-1.0,-1.324974670789763,-1.650713675717272,-1
7,4,FUL,-1.488100632188735,3.2254248593736863,0.13333333333333333,0.0,0.0683746201128987,0.03661408249120939,-3
14,7,CRY,-0.7072675792684597,0.6286771068759984,-0.4,0.0,-0.3792989165123868,-0.03627288817074002,-3
10,5,BRE,4.250593801583971,2.100813061875578,0.2,0.0,0.2891008870656464,0.005047848532779717,-4
12,6,MUN,0.09743285579156508,-1.5278640450004204,0.06666666666666667,0.0,0.05442180671966286,-0.09680389336050461,-4
17,9,WHU,-3.549218927769848,-5.899186938124422,-0.5333333333333333,0.0,-0.5769606702947623,-0.21950063322345184,-4
20,10,SOU,-25.12360679774998,-25.94427190999916,-1.3333333333333333,-1.0,-1.8906129264319775,-1.8040099162949723,-4
15,8,EVE,-4.117618572587962,0.20162612375115607,-0.5,0.0,-0.5636500587584935,-0.048259594407118814,-6
