home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
2,-2,-2,TOT,NEW,2,-2,2
8,-3,7,AVL,LEI,-7,-8,3
-2,6,2,BOU,EVE,-2,2,-6
-1,5,-4,CRY,CHE,4,1,-5
2,2,3,MCI,WHU,-3,-2,-2
-1,-1,-2,SOU,BRE,2,1,1
-1,-3,-3,BHA,ARS,3,1,3
2,5,5,FUL,IPS,-5,-2,-5
6,7,7,LIV,MUN,-7,-6,-7
-2,-3,-7,WOL,NFO,7,2,3
